closure_id,trace_id,requirement_id,gap_dimension,current_state,closure_route,accountable_role,prerequisite,planned_evidence,status,notes
CLOSE-SFA-CORE-PATTERN-003-CAPABILITY,TRACE-SFA-CORE-PATTERN-003,SFA-CORE-PATTERN-003,capability,scaffolded,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-PATTERN-003-COVERAGE,TRACE-SFA-CORE-PATTERN-003,SFA-CORE-PATTERN-003,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-PATTERN-004-VERIFICATION,TRACE-SFA-CORE-PATTERN-004,SFA-CORE-PATTERN-004,verification,planned,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-PATTERN-004-CAPABILITY,TRACE-SFA-CORE-PATTERN-004,SFA-CORE-PATTERN-004,capability,scaffolded,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-PATTERN-004-COVERAGE,TRACE-SFA-CORE-PATTERN-004,SFA-CORE-PATTERN-004,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-PATTERN-005-VERIFICATION,TRACE-SFA-CORE-PATTERN-005,SFA-CORE-PATTERN-005,verification,planned,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-PATTERN-005-CAPABILITY,TRACE-SFA-CORE-PATTERN-005,SFA-CORE-PATTERN-005,capability,scaffolded,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-PATTERN-005-COVERAGE,TRACE-SFA-CORE-PATTERN-005,SFA-CORE-PATTERN-005,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-014-VERIFICATION,TRACE-SFA-P0-FR-014,SFA-P0-FR-014,verification,planned,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-014-CAPABILITY,TRACE-SFA-P0-FR-014,SFA-P0-FR-014,capability,absent,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-014-COVERAGE,TRACE-SFA-P0-FR-014,SFA-P0-FR-014,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-015-VERIFICATION,TRACE-SFA-P0-FR-015,SFA-P0-FR-015,verification,planned,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-015-CAPABILITY,TRACE-SFA-P0-FR-015,SFA-P0-FR-015,capability,absent,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-015-COVERAGE,TRACE-SFA-P0-FR-015,SFA-P0-FR-015,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-NFR-007-VERIFICATION,TRACE-SFA-P0-NFR-007,SFA-P0-NFR-007,verification,planned,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-NFR-007-CAPABILITY,TRACE-SFA-P0-NFR-007,SFA-P0-NFR-007,capability,absent,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-NFR-007-COVERAGE,TRACE-SFA-P0-NFR-007,SFA-P0-NFR-007,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-NFR-008-VERIFICATION,TRACE-SFA-P0-NFR-008,SFA-P0-NFR-008,verification,planned,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-NFR-008-CAPABILITY,TRACE-SFA-P0-NFR-008,SFA-P0-NFR-008,capability,absent,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-NFR-008-COVERAGE,TRACE-SFA-P0-NFR-008,SFA-P0-NFR-008,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-NFR-012-VERIFICATION,TRACE-SFA-P0-NFR-012,SFA-P0-NFR-012,verification,planned,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-NFR-012-CAPABILITY,TRACE-SFA-P0-NFR-012,SFA-P0-NFR-012,capability,absent,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-NFR-012-COVERAGE,TRACE-SFA-P0-NFR-012,SFA-P0-NFR-012,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-ART-001-VERIFICATION,TRACE-SFA-CORE-ART-001,SFA-CORE-ART-001,verification,planned,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-ART-001-CAPABILITY,TRACE-SFA-CORE-ART-001,SFA-CORE-ART-001,capability,scaffolded,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-ART-001-COVERAGE,TRACE-SFA-CORE-ART-001,SFA-CORE-ART-001,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-ROLE-001-VERIFICATION,TRACE-SFA-CORE-ROLE-001,SFA-CORE-ROLE-001,verification,planned,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-ROLE-001-CAPABILITY,TRACE-SFA-CORE-ROLE-001,SFA-CORE-ROLE-001,capability,scaffolded,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-ROLE-001-COVERAGE,TRACE-SFA-CORE-ROLE-001,SFA-CORE-ROLE-001,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-005-VERIFICATION,TRACE-SFA-P0-FR-005,SFA-P0-FR-005,verification,planned,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-005-CAPABILITY,TRACE-SFA-P0-FR-005,SFA-P0-FR-005,capability,scaffolded,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-005-COVERAGE,TRACE-SFA-P0-FR-005,SFA-P0-FR-005,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-007-VERIFICATION,TRACE-SFA-P0-FR-007,SFA-P0-FR-007,verification,planned,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-007-CAPABILITY,TRACE-SFA-P0-FR-007,SFA-P0-FR-007,capability,scaffolded,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-007-COVERAGE,TRACE-SFA-P0-FR-007,SFA-P0-FR-007,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-AJ-001-CAPABILITY,TRACE-SFA-CORE-AJ-001,SFA-CORE-AJ-001,capability,scaffolded,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-AJ-001-COVERAGE,TRACE-SFA-CORE-AJ-001,SFA-CORE-AJ-001,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-AJ-002-CAPABILITY,TRACE-SFA-CORE-AJ-002,SFA-CORE-AJ-002,capability,scaffolded,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-AJ-002-COVERAGE,TRACE-SFA-CORE-AJ-002,SFA-CORE-AJ-002,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-AJ-003-CAPABILITY,TRACE-SFA-CORE-AJ-003,SFA-CORE-AJ-003,capability,scaffolded,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-AJ-003-COVERAGE,TRACE-SFA-CORE-AJ-003,SFA-CORE-AJ-003,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-CONT-001-VERIFICATION,TRACE-SFA-CORE-CONT-001,SFA-CORE-CONT-001,verification,planned,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-CONT-001-CAPABILITY,TRACE-SFA-CORE-CONT-001,SFA-CORE-CONT-001,capability,scaffolded,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-CONT-001-COVERAGE,TRACE-SFA-CORE-CONT-001,SFA-CORE-CONT-001,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-CONT-002-VERIFICATION,TRACE-SFA-CORE-CONT-002,SFA-CORE-CONT-002,verification,planned,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-CONT-002-CAPABILITY,TRACE-SFA-CORE-CONT-002,SFA-CORE-CONT-002,capability,scaffolded,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-CONT-002-COVERAGE,TRACE-SFA-CORE-CONT-002,SFA-CORE-CONT-002,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-017-CAPABILITY,TRACE-SFA-P0-FR-017,SFA-P0-FR-017,capability,scaffolded,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-017-COVERAGE,TRACE-SFA-P0-FR-017,SFA-P0-FR-017,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-018-VERIFICATION,TRACE-SFA-P0-FR-018,SFA-P0-FR-018,verification,planned,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-018-CAPABILITY,TRACE-SFA-P0-FR-018,SFA-P0-FR-018,capability,scaffolded,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-018-COVERAGE,TRACE-SFA-P0-FR-018,SFA-P0-FR-018,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-019-VERIFICATION,TRACE-SFA-P0-FR-019,SFA-P0-FR-019,verification,planned,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-019-CAPABILITY,TRACE-SFA-P0-FR-019,SFA-P0-FR-019,capability,scaffolded,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-019-COVERAGE,TRACE-SFA-P0-FR-019,SFA-P0-FR-019,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-020-VERIFICATION,TRACE-SFA-P0-FR-020,SFA-P0-FR-020,verification,planned,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-020-CAPABILITY,TRACE-SFA-P0-FR-020,SFA-P0-FR-020,capability,scaffolded,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-020-COVERAGE,TRACE-SFA-P0-FR-020,SFA-P0-FR-020,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-021-VERIFICATION,TRACE-SFA-P0-FR-021,SFA-P0-FR-021,verification,planned,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-021-CAPABILITY,TRACE-SFA-P0-FR-021,SFA-P0-FR-021,capability,scaffolded,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-FR-021-COVERAGE,TRACE-SFA-P0-FR-021,SFA-P0-FR-021,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-NFR-010-VERIFICATION,TRACE-SFA-P0-NFR-010,SFA-P0-NFR-010,verification,planned,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-NFR-010-CAPABILITY,TRACE-SFA-P0-NFR-010,SFA-P0-NFR-010,capability,scaffolded,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-P0-NFR-010-COVERAGE,TRACE-SFA-P0-NFR-010,SFA-P0-NFR-010,coverage,partial,plan_supersession_candidate,system_director,accountable_G_10_scope_and_plan_decision,approved_plan_supersession_or_explicit_retention_as_future_framework_work,planned,"Current state remains truthful; do not bulk-promote, waive, or treat it as migration completion."
CLOSE-SFA-CORE-PY-001-VERIFICATION,TRACE-SFA-CORE-PY-001,SFA-CORE-PY-001,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-CORE-PY-002-VERIFICATION,TRACE-SFA-CORE-PY-002,SFA-CORE-PY-002,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-CORE-PY-003-VERIFICATION,TRACE-SFA-CORE-PY-003,SFA-CORE-PY-003,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-P0-NFR-015-VERIFICATION,TRACE-SFA-P0-NFR-015,SFA-P0-NFR-015,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-CORE-YAML-001-VERIFICATION,TRACE-SFA-CORE-YAML-001,SFA-CORE-YAML-001,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-CORE-YAML-002-VERIFICATION,TRACE-SFA-CORE-YAML-002,SFA-CORE-YAML-002,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-CORE-YAML-003-VERIFICATION,TRACE-SFA-CORE-YAML-003,SFA-CORE-YAML-003,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-CORE-YAML-004-VERIFICATION,TRACE-SFA-CORE-YAML-004,SFA-CORE-YAML-004,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-CORE-YAML-005-VERIFICATION,TRACE-SFA-CORE-YAML-005,SFA-CORE-YAML-005,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-CORE-YAML-006-VERIFICATION,TRACE-SFA-CORE-YAML-006,SFA-CORE-YAML-006,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-CORE-YAML-007-VERIFICATION,TRACE-SFA-CORE-YAML-007,SFA-CORE-YAML-007,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-CORE-YAML-008-VERIFICATION,TRACE-SFA-CORE-YAML-008,SFA-CORE-YAML-008,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-CORE-YAML-009-VERIFICATION,TRACE-SFA-CORE-YAML-009,SFA-CORE-YAML-009,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-CORE-YAML-010-VERIFICATION,TRACE-SFA-CORE-YAML-010,SFA-CORE-YAML-010,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-P0-FR-033-VERIFICATION,TRACE-SFA-P0-FR-033,SFA-P0-FR-033,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-CORE-FORMAT-001-VERIFICATION,TRACE-SFA-CORE-FORMAT-001,SFA-CORE-FORMAT-001,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-CORE-FORMAT-002-VERIFICATION,TRACE-SFA-CORE-FORMAT-002,SFA-CORE-FORMAT-002,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-CORE-FORMAT-003-VERIFICATION,TRACE-SFA-CORE-FORMAT-003,SFA-CORE-FORMAT-003,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-CORE-FORMAT-004-VERIFICATION,TRACE-SFA-CORE-FORMAT-004,SFA-CORE-FORMAT-004,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-CORE-FORMAT-005-VERIFICATION,TRACE-SFA-CORE-FORMAT-005,SFA-CORE-FORMAT-005,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-CORE-FORMAT-006-VERIFICATION,TRACE-SFA-CORE-FORMAT-006,SFA-CORE-FORMAT-006,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
CLOSE-SFA-P0-FR-031-VERIFICATION,TRACE-SFA-P0-FR-031,SFA-P0-FR-031,verification,planned,locally_executable_evidence,verification_engineer,current_local_implementation_and_test_evidence,exact_non_generated_artifact_and_executed_validation_or_review,planned,TX-23 classifies only; execute evidence in a separately authorized packet.
